UW Year,Loss Date,Reported Date,Last Trans Date,Paid Loss,Outstanding Reserve,Incurred Loss,Status
2011,31/01/2012,4/10/2012,11/10/2012,324,0,324,Closed
2011,17/08/2012,5/10/2012,20/11/2012,455,0,455,Closed
2011,9/10/2012,9/10/2012,14/11/2012,457.73,0,457.73,Closed
2011,27/09/2012,11/10/2012,22/10/2012,136.67,0,136.67,Closed
2011,1/8/2012,12/10/2012,1/11/2012,614.48,0,614.48,Closed
2011,17/07/2012,15/10/2012,6/8/2013,12378.08,0,12378.08,Closed
2011,2/10/2012,12/10/2012,24/10/2012,99,0,99,Closed
2011,18/10/2012,18/10/2012,18/12/2012,269.88,0,269.88,Closed
2011,19/10/2012,19/10/2012,3/1/2013,1339.04,0,1339.04,Closed
2011,16/08/2012,22/10/2012,10/11/2012,229.82,0,229.82,Closed
2011,8/6/2012,24/10/2012,2/11/2012,889.83,0,889.83,Closed
2011,28/09/2012,24/10/2012,2/11/2012,2633.04,0,2633.04,Closed
2011,11/7/2012,5/11/2012,3/12/2012,3472.41,0,3472.41,Closed
2011,26/09/2012,6/11/2012,19/11/2012,1073,0,1073,Closed
2011,13/10/2012,14/11/2012,15/02/2013,442,0,442,Closed
2011,11/10/2012,3/12/2012,10/12/2012,3290.09,0,3290.09,Closed
2011,24/10/2012,12/12/2012,20/12/2012,189,0,189,Closed
2011,31/10/2012,12/12/2012,31/12/2012,1565.73,0,1565.73,Closed
2011,14/07/2012,14/12/2012,5/3/2013,532,0,532,Closed
2011,4/6/2012,18/12/2012,23/01/2013,2469.14,0,2469.14,Closed
2011,31/10/2012,17/12/2012,24/12/2012,269.18,0,269.18,Closed
2011,3/10/2012,9/1/2013,28/01/2013,793.02,0,793.02,Closed
2011,1/10/2012,9/1/2013,17/01/2013,254.78,0,254.78,Closed
2011,26/08/2012,9/1/2013,28/01/2013,73.98,0,73.98,Closed
2011,14/09/2012,21/01/2013,,0,0,0,Closed
2011,14/09/2012,17/04/2013,,0,0,0,Closed
2011,14/08/2012,30/05/2013,29/08/2014,2849.58,0,2849.58,Closed
2011,31/05/2012,6/6/2013,24/06/2013,469.1,0,469.1,Closed
2011,13/11/2011,23/07/2013,2/8/2013,125.5,0,125.5,Closed
2011,16/12/2011,23/07/2013,2/8/2013,285.55,0,285.55,Closed
2010,5/11/2010,8/11/2010,7/3/2011,410.73,0,410.73,Closed
2010,15/11/2010,15/11/2010,4/3/2011,2050.27,0,2050.27,Closed
2010,21/11/2010,22/11/2010,,0,0,0,Closed
2010,14/11/2010,18/11/2010,28/11/2010,738,0,738,Closed
2010,16/11/2010,30/11/2010,1/12/2010,130.25,0,130.25,Closed
2010,3/12/2010,5/12/2010,2/6/2011,628.26,0,628.26,Closed
2010,10/11/2010,3/12/2010,,0,0,0,Closed
2010,8/11/2010,20/11/2010,10/12/2010,34.29,0,34.29,Closed
2010,20/11/2010,10/12/2010,15/12/2010,543.41,0,543.41,Closed
2010,17/12/2010,20/12/2010,10/3/2011,250.01,0,250.01,Closed
2010,20/12/2010,20/12/2010,24/04/2011,250.01,0,250.01,Closed
2010,20/12/2010,21/12/2010,16/03/2011,250.01,0,250.01,Closed
2010,21/12/2010,21/12/2010,17/03/2011,250.01,0,250.01,Closed
2010,1/12/2010,16/12/2010,11/1/2011,803.26,0,803.26,Closed
2010,2/12/2010,16/12/2010,14/01/2011,1368.81,0,1368.81,Closed
2010,10/11/2010,17/12/2010,28/12/2010,1215.12,0,1215.12,Closed
2010,21/12/2010,22/12/2010,8/3/2011,423.26,0,423.26,Closed
2010,16/12/2010,23/12/2010,21/08/2011,4561.95,0,4561.95,Closed
2010,28/12/2010,28/12/2010,8/3/2011,250.01,0,250.01,Closed
2010,3/12/2010,7/1/2011,14/03/2011,985.1,0,985.1,Closed
2010,27/11/2010,10/1/2011,12/1/2011,320.86,0,320.86,Closed
2010,21/11/2010,22/11/2010,,0,0,0,Closed
2010,8/11/2010,11/1/2011,13/01/2011,207.6,0,207.6,Closed
2010,29/12/2010,13/01/2011,21/01/2011,45.91,0,45.91,Closed
2010,15/01/2011,18/01/2011,18/05/2011,1211.35,0,1211.35,Closed
2010,29/12/2010,19/01/2011,31/03/2011,1850,0,1850,Closed
2010,12/12/2010,20/01/2011,24/01/2011,1920,0,1920,Closed
2010,22/11/2010,20/01/2011,10/11/2011,690.83,0,690.83,Closed
2010,13/12/2010,21/01/2011,27/01/2011,2226.3,0,2226.3,Closed
2010,1/2/2011,2/2/2011,22/03/2012,4260.2,0,4260.2,Closed
2010,11/12/2010,4/2/2011,8/2/2011,409.83,0,409.83,Closed
2010,18/11/2010,8/2/2011,19/02/2011,692.61,0,692.61,Closed
2010,10/2/2011,10/2/2011,28/11/2011,3094.8,0,3094.8,Closed
2010,7/2/2011,15/02/2011,21/09/2011,250,0,250,Closed
2010,13/01/2011,14/02/2011,18/02/2011,116.07,0,116.07,Closed
2010,17/01/2011,15/02/2011,23/02/2011,432.46,0,432.46,Closed
2010,24/02/2011,24/02/2011,30/05/2011,459.64,0,459.64,Closed
2010,1/1/2011,18/02/2011,3/3/2011,185.36,0,185.36,Closed
2010,12/12/2010,18/02/2011,30/03/2011,448,0,448,Closed
2010,23/12/2010,25/02/2011,3/3/2011,41.67,0,41.67,Closed
2010,8/11/2010,25/02/2011,8/3/2011,1479.58,0,1479.58,Closed
2010,6/2/2011,1/3/2011,7/3/2011,730,0,730,Closed
2010,19/12/2010,1/3/2011,7/3/2011,205,0,205,Closed
2010,3/12/2010,1/3/2011,10/3/2011,105.13,0,105.13,Closed
2010,6/3/2011,8/3/2011,6/12/2011,1243.49,0,1243.49,Closed
2010,6/12/2010,7/3/2011,18/03/2011,1248,0,1248,Closed
2010,17/01/2011,7/3/2011,11/3/2011,282.29,0,282.29,Closed
2010,12/3/2011,14/04/2011,23/06/2011,4392.86,0,4392.86,Closed
2010,12/3/2011,12/3/2011,11/6/2011,4392.86,0,4392.86,Closed
2010,20/01/2011,15/03/2011,17/03/2011,355.39,0,355.39,Closed
2010,18/03/2011,21/03/2011,9/11/2011,4535.48,0,4535.48,Closed
2010,21/03/2011,22/03/2011,21/09/2011,250,0,250,Closed
2010,22/02/2011,22/03/2011,26/04/2011,6946.36,0,6946.36,Closed
2010,15/03/2011,22/03/2011,31/03/2011,1612.08,0,1612.08,Closed
2010,27/03/2011,28/03/2011,11/6/2011,250,0,250,Closed
2010,18/01/2011,28/03/2011,7/4/2011,1103.46,0,1103.46,Closed
2010,2/4/2011,4/4/2011,1/9/2011,270,0,270,Closed
2010,2/4/2011,5/4/2011,1/9/2011,633.27,0,633.27,Closed
2010,15/03/2011,31/03/2011,5/4/2011,1483.35,0,1483.35,Closed
2010,5/4/2011,7/4/2011,,0,0,0,Closed
2010,16/03/2011,12/4/2011,11/5/2011,198.2,0,198.2,Closed
2010,13/12/2010,14/04/2011,26/04/2011,366.49,0,366.49,Closed
2010,7/3/2011,18/04/2011,19/06/2011,136.81,0,136.81,Closed
2010,20/04/2011,27/04/2011,17/06/2011,945.52,0,945.52,Closed
2010,1/5/2011,2/5/2011,4/7/2011,1143.42,0,1143.42,Closed
2010,8/4/2011,2/5/2011,19/06/2011,4537.66,0,4537.66,Closed
2010,7/5/2011,9/5/2011,1/10/2011,250,0,250,Closed
2010,14/03/2011,5/5/2011,25/05/2011,1450,0,1450,Closed
2010,10/4/2011,9/5/2011,11/5/2011,621,0,621,Closed
2010,16/04/2011,10/5/2011,11/5/2011,130.9,0,130.9,Closed
2010,12/5/2011,17/05/2011,10/6/2011,3173.56,0,3173.56,Closed
2010,19/05/2011,20/05/2011,5/11/2012,45170.13,0,45170.13,Closed
2010,21/05/2011,23/05/2011,28/09/2011,2222.39,0,2222.39,Closed
2010,5/5/2011,3/6/2011,9/6/2011,500,0,500,Closed
2010,16/02/2011,7/6/2011,8/7/2011,1572.56,0,1572.56,Closed
2010,18/04/2011,7/6/2011,27/07/2011,1106.01,0,1106.01,Closed
2010,16/11/2010,10/6/2011,28/07/2011,2030,0,2030,Closed
2010,13/06/2011,14/06/2011,11/10/2011,250,0,250,Closed
2010,13/06/2011,14/06/2011,5/10/2011,250,0,250,Closed
2010,3/6/2011,14/06/2011,15/06/2011,1237.02,0,1237.02,Closed
2010,20/02/2011,14/06/2011,15/06/2011,216.26,0,216.26,Closed
2010,12/6/2011,16/06/2011,5/7/2011,1308,0,1308,Closed
2010,24/04/2011,17/06/2011,2/8/2011,7654.88,0,7654.88,Closed
2010,25/05/2011,17/06/2011,28/06/2011,176.67,0,176.67,Closed
2010,18/02/2011,21/06/2011,22/06/2011,413,0,413,Closed
2010,2/7/2011,4/7/2011,13/12/2011,2193.02,0,2193.02,Closed
2010,14/06/2011,4/7/2011,5/7/2011,1500,0,1500,Closed
2010,16/03/2011,1/7/2011,3/4/2012,2207.09,0,2207.09,Closed
2010,20/06/2011,8/7/2011,10/9/2011,200,0,200,Closed
2010,31/07/2011,2/8/2011,5/10/2012,69760.73,0,69760.73,Closed
2010,16/06/2011,26/07/2011,23/08/2011,3275.52,0,3275.52,Closed
2010,18/06/2011,27/07/2011,4/8/2011,311.98,0,311.98,Closed
2010,21/06/2011,27/07/2011,3/11/2011,417.79,0,417.79,Closed
2010,3/7/2011,28/07/2011,5/8/2011,271.91,0,271.91,Closed
2010,31/05/2011,29/07/2011,20/10/2011,3581.84,0,3581.84,Closed
2010,27/06/2011,31/07/2011,1/9/2011,300,0,300,Closed
2010,29/06/2011,4/8/2011,17/08/2011,85,0,85,Closed
2010,7/6/2011,8/8/2011,12/8/2011,1263,0,1263,Closed
2010,15/03/2011,8/8/2011,12/8/2011,117.69,0,117.69,Closed
2010,18/06/2011,10/8/2011,12/8/2011,1210,0,1210,Closed
2010,20/06/2011,9/8/2011,13/10/2011,3866,0,3866,Closed
2010,30/12/2010,9/8/2011,12/8/2011,311.94,0,311.94,Closed
2010,16/03/2011,9/8/2011,21/08/2011,265.19,0,265.19,Closed
2010,18/07/2011,10/8/2011,24/08/2011,63.05,0,63.05,Closed
2010,16/06/2011,26/07/2011,23/08/2011,561.7,0,561.7,Closed
2010,29/05/2011,17/08/2011,29/08/2011,106.87,0,106.87,Closed
2010,20/05/2011,17/08/2011,29/08/2011,70.16,0,70.16,Closed
2010,18/07/2011,18/08/2011,14/05/2012,736,0,736,Closed
2010,19/05/2011,29/08/2011,1/9/2011,63.83,0,63.83,Closed
2010,31/08/2011,1/9/2011,13/12/2011,260,0,260,Closed
2010,14/06/2011,29/08/2011,1/9/2011,478.73,0,478.73,Closed
2010,23/07/2011,31/08/2011,2/9/2011,419.95,0,419.95,Closed
2010,25/03/2011,1/9/2011,7/9/2011,198.12,0,198.12,Closed
2010,19/08/2011,31/08/2011,7/9/2011,780.07,0,780.07,Closed
2010,25/07/2011,31/08/2011,8/9/2011,45.54,0,45.54,Closed
2010,7/9/2011,8/9/2011,7/11/2011,260,0,260,Closed
2010,23/02/2011,6/9/2011,12/9/2011,2445.63,0,2445.63,Closed
2010,23/07/2011,9/9/2011,15/09/2011,57.16,0,57.16,Closed
2010,11/9/2011,15/09/2011,19/02/2012,1181.88,0,1181.88,Closed
2010,21/06/2011,9/9/2011,16/09/2011,548.32,0,548.32,Closed
2010,29/08/2011,9/9/2011,18/09/2011,293.7,0,293.7,Closed
2010,28/04/2011,15/09/2011,23/11/2011,1051.53,0,1051.53,Closed
2010,13/09/2011,19/09/2011,20/10/2011,1500,0,1500,Closed
2010,19/06/2011,20/09/2011,29/09/2011,381,0,381,Closed
2010,16/06/2011,23/09/2011,8/11/2011,666.74,0,666.74,Closed
2010,4/9/2011,27/09/2011,12/10/2011,525,0,525,Closed
2010,30/06/2011,27/09/2011,3/10/2011,454.27,0,454.27,Closed
2010,26/08/2011,4/10/2011,6/10/2011,2221.8,0,2221.8,Closed
2010,8/10/2011,8/10/2011,7/12/2011,1440.68,0,1440.68,Closed
2010,11/8/2011,6/10/2011,14/10/2011,181.35,0,181.35,Closed
2010,7/7/2011,11/10/2011,21/10/2011,421.44,0,421.44,Closed
2010,18/07/2011,12/10/2011,,0,0,0,Closed
2010,20/09/2011,21/10/2011,30/10/2011,346.8,0,346.8,Closed
2010,30/09/2011,25/10/2011,2/11/2011,1127.17,0,1127.17,Closed
2010,23/09/2011,1/11/2011,10/11/2011,500.39,0,500.39,Closed
2010,3/11/2010,2/11/2011,9/11/2011,293.19,0,293.19,Closed
2010,3/10/2011,19/12/2011,21/12/2011,527.59,0,527.59,Closed
2010,15/07/2011,5/1/2012,9/1/2012,149,0,149,Closed
2010,1/10/2011,12/1/2012,16/01/2012,595.04,0,595.04,Closed
2010,24/10/2011,17/01/2012,29/06/2012,9900.31,0,9900.31,Closed
2010,28/09/2011,18/01/2012,24/01/2012,506.48,0,506.48,Closed
2010,12/7/2011,6/2/2012,9/2/2012,282.92,0,282.92,Closed
2010,7/7/2011,13/02/2012,14/02/2012,240.16,0,240.16,Closed
2010,28/03/2011,13/02/2012,14/02/2012,195.75,0,195.75,Closed
2010,17/12/2010,13/02/2012,24/02/2012,432.42,0,432.42,Closed
2010,22/09/2011,13/02/2012,24/02/2012,148.3,0,148.3,Closed
2010,5/9/2011,6/3/2012,12/3/2012,2466.98,0,2466.98,Closed
2010,19/08/2011,14/03/2012,20/03/2012,174.55,0,174.55,Closed
2010,24/11/2010,19/03/2012,23/03/2012,1124.58,0,1124.58,Closed
2010,3/6/2011,19/04/2012,30/04/2012,427.66,0,427.66,Closed
2010,17/09/2011,23/04/2012,9/5/2012,3565.9,0,3565.9,Closed
2010,31/10/2011,24/05/2012,28/05/2012,196.93,0,196.93,Closed
2010,10/10/2011,9/7/2012,13/07/2012,191.36,0,191.36,Closed
2010,28/10/2011,9/7/2012,13/07/2012,1838.6,0,1838.6,Closed
2010,11/7/2011,24/07/2012,30/07/2012,69.72,0,69.72,Closed
2010,24/07/2011,24/07/2012,30/07/2012,55.27,0,55.27,Closed
2010,22/10/2011,24/07/2012,30/07/2012,57.44,0,57.44,Closed
2010,25/10/2011,24/07/2012,30/07/2012,521.08,0,521.08,Closed
2009,15/04/2009,15/04/2009,,0,0,0,Closed
2009,23/11/2009,29/11/2009,12/1/2010,784.07,0,784.07,Closed
2009,10/12/2009,11/12/2009,7/4/2010,229.31,0,229.31,Closed
2009,12/11/2009,9/12/2009,14/12/2009,67.3,0,67.3,Closed
2009,3/11/2009,9/12/2009,14/12/2009,1808.56,0,1808.56,Closed
2009,14/11/2009,14/12/2009,,0,0,0,Closed
2009,19/12/2009,20/12/2009,,0,0,0,Closed
2009,21/12/2009,21/12/2009,,0,0,0,Closed
2009,22/12/2009,22/12/2009,,0,0,0,Closed
2009,21/12/2009,22/12/2009,,0,0,0,Closed
2009,26/12/2009,30/12/2009,12/4/2010,64.88,0,64.88,Closed
2009,31/12/2009,3/1/2010,22/03/2010,242.73,0,242.73,Closed
2009,7/1/2010,7/1/2010,6/9/2010,242.73,0,242.73,Closed
2009,29/11/2009,6/1/2010,,0,0,0,Closed
2009,13/01/2010,15/01/2010,9/3/2010,242.73,0,242.73,Closed
2009,15/11/2009,11/1/2010,21/04/2010,243.88,0,243.88,Closed
2009,15/01/2010,17/01/2010,9/3/2010,242.73,0,242.73,Closed
2009,22/01/2010,22/01/2010,3/3/2010,181.42,0,181.42,Closed
2009,29/11/2009,18/01/2010,8/2/2010,203.43,0,203.43,Closed
2009,8/1/2010,24/01/2010,22/03/2010,475.79,0,475.79,Closed
2009,24/01/2010,27/01/2010,6/8/2010,1038.73,0,1038.73,Closed
2009,1/12/2009,28/01/2010,5/2/2010,580.81,0,580.81,Closed
2009,30/01/2010,2/2/2010,27/09/2010,7363.69,0,7363.69,Closed
2009,30/01/2010,3/2/2010,7/9/2010,2016.22,0,2016.22,Closed
2009,22/12/2009,12/2/2010,15/02/2010,500.99,0,500.99,Closed
2009,14/02/2010,15/02/2010,2/6/2010,404.54,0,404.54,Closed
2009,3/1/2010,11/2/2010,21/02/2010,94.95,0,94.95,Closed
2009,11/12/2009,11/2/2010,15/02/2010,58.15,0,58.15,Closed
2009,10/1/2010,18/02/2010,22/02/2010,578,0,578,Closed
2009,13/01/2010,19/02/2010,10/3/2010,2786.12,0,2786.12,Closed
2009,8/12/2009,23/02/2010,9/3/2010,314.72,0,314.72,Closed
2009,23/12/2009,23/02/2010,25/03/2010,2848.91,0,2848.91,Closed
2009,19/01/2010,25/02/2010,2/3/2010,273.26,0,273.26,Closed
2009,20/12/2009,25/02/2010,16/03/2010,329.95,0,329.95,Closed
2009,1/12/2009,4/3/2010,25/03/2010,68.1,0,68.1,Closed
2009,10/12/2009,5/3/2010,19/03/2010,120.85,0,120.85,Closed
2009,12/3/2010,12/3/2010,28/09/2010,242.73,0,242.73,Closed
2009,4/1/2010,9/3/2010,12/3/2010,18.97,0,18.97,Closed
2009,10/1/2010,10/3/2010,7/4/2010,316.04,0,316.04,Closed
2009,27/02/2010,17/03/2010,27/03/2010,6776.69,0,6776.69,Closed
2009,27/03/2010,29/03/2010,17/08/2010,487.03,0,487.03,Closed
2009,21/12/2009,6/4/2010,7/4/2010,208.56,0,208.56,Closed
2009,8/12/2009,29/03/2010,,0,0,0,Closed
2009,25/01/2010,6/4/2010,7/4/2010,343.27,0,343.27,Closed
2009,24/11/2009,25/03/2010,12/4/2010,101.62,0,101.62,Closed
2009,12/2/2010,25/03/2010,12/4/2010,114.8,0,114.8,Closed
2009,15/02/2010,12/4/2010,15/04/2010,843,0,843,Closed
2009,18/04/2010,19/04/2010,26/10/2010,242.73,0,242.73,Closed
2009,17/04/2010,18/04/2010,30/10/2010,661.37,0,661.37,Closed
2009,17/04/2010,18/04/2010,26/10/2010,2053.85,0,2053.85,Closed
2009,19/04/2010,20/04/2010,26/10/2010,242.73,0,242.73,Closed
2009,20/04/2010,20/04/2010,26/10/2010,242.73,0,242.73,Closed
2009,21/04/2010,21/04/2010,26/10/2010,1654.58,0,1654.58,Closed
2009,28/04/2010,29/04/2010,10/7/2012,4073.72,0,4073.72,Closed
2009,16/04/2010,30/04/2010,7/5/2010,2521.33,0,2521.33,Closed
2009,19/04/2010,4/5/2010,12/5/2010,319.08,0,319.08,Closed
2009,19/04/2010,4/5/2010,12/5/2010,400.5,0,400.5,Closed
2009,16/04/2010,7/5/2010,18/05/2010,2293.24,0,2293.24,Closed
2009,25/11/2009,19/05/2010,5/10/2010,993.66,0,993.66,Closed
2009,1/4/2010,13/05/2010,28/05/2010,1367,0,1367,Closed
2009,8/5/2010,21/05/2010,14/09/2010,1051.58,0,1051.58,Closed
2009,20/04/2010,14/05/2010,25/05/2010,562.62,0,562.62,Closed
2009,20/01/2010,18/05/2010,12/6/2010,0,0,0,Closed
2009,20/05/2010,24/05/2010,9/12/2010,717.69,0,717.69,Closed
2009,19/04/2010,24/05/2010,4/6/2010,1016.32,0,1016.32,Closed
2009,22/05/2010,27/05/2010,27/10/2010,411.47,0,411.47,Closed
2009,16/04/2010,26/05/2010,8/6/2010,716.01,0,716.01,Closed
2009,29/04/2010,31/05/2010,8/7/2010,1310.73,0,1310.73,Closed
2009,16/04/2010,2/6/2010,29/07/2010,469.69,0,469.69,Closed
2009,9/4/2010,3/6/2010,15/06/2010,1323,0,1323,Closed
2009,20/12/2009,3/6/2010,14/06/2010,252.63,0,252.63,Closed
2009,10/6/2010,15/06/2010,21/01/2011,750.97,0,750.97,Closed
2009,15/05/2010,15/06/2010,18/06/2010,500,0,500,Closed
2009,10/3/2010,21/06/2010,7/9/2011,23245.61,0,23245.61,Closed
2009,22/06/2010,22/06/2010,4/8/2010,242.73,0,242.73,Closed
2009,10/6/2010,21/06/2010,1/7/2010,1385.41,0,1385.41,Closed
2009,29/06/2010,30/06/2010,8/3/2011,7104.4,0,7104.4,Closed
2009,31/05/2010,25/06/2010,8/7/2010,93.39,0,93.39,Closed
2009,14/02/2010,15/02/2010,,0,0,0,Closed
2009,9/6/2010,8/7/2010,8/8/2010,3693.28,0,3693.28,Closed
2009,27/12/2009,9/7/2010,22/07/2010,268.98,0,268.98,Closed
2009,18/07/2010,19/07/2010,1/9/2010,250.01,0,250.01,Closed
2009,22/06/2010,23/06/2010,11/8/2010,242.73,0,242.73,Closed
2009,20/05/2010,15/07/2010,27/07/2010,320,0,320,Closed
2009,27/04/2010,15/07/2010,,0,0,0,Closed
2009,23/05/2010,15/07/2010,2/8/2010,96.97,0,96.97,Closed
2009,19/04/2010,21/07/2010,13/11/2010,795.35,0,795.35,Closed
2009,3/7/2010,22/07/2010,28/07/2010,239.55,0,239.55,Closed
2009,14/06/2010,23/07/2010,4/8/2010,300,0,300,Closed
2009,21/07/2010,22/07/2010,17/09/2010,304.07,0,304.07,Closed
2009,1/5/2010,26/07/2010,30/07/2010,534.95,0,534.95,Closed
2009,13/06/2010,28/07/2010,22/10/2010,119.9,0,119.9,Closed
2009,11/6/2010,28/07/2010,3/8/2010,114.47,0,114.47,Closed
2009,14/06/2010,29/07/2010,22/10/2010,209,0,209,Closed
2009,5/8/2010,6/8/2010,11/11/2010,250.01,0,250.01,Closed
2009,7/11/2009,9/8/2010,16/08/2010,35.77,0,35.77,Closed
2009,28/01/2010,9/8/2010,16/08/2010,144.03,0,144.03,Closed
2009,13/03/2010,9/8/2010,16/08/2010,54.47,0,54.47,Closed
2009,27/04/2010,10/8/2010,12/8/2010,492,0,492,Closed
2009,22/12/2009,12/8/2010,23/08/2010,643.88,0,643.88,Closed
2009,1/4/2010,24/08/2010,27/08/2010,646.5,0,646.5,Closed
2009,26/08/2010,26/08/2010,11/10/2010,2291.65,0,2291.65,Closed
2009,13/08/2010,24/08/2010,16/02/2011,2502.14,0,2502.14,Closed
2009,21/08/2010,24/08/2010,28/08/2010,580,0,580,Closed
2009,17/04/2010,26/08/2010,31/08/2010,369.45,0,369.45,Closed
2009,25/08/2010,1/9/2010,16/12/2010,250.01,0,250.01,Closed
2009,30/08/2010,2/9/2010,20/12/2010,250.01,0,250.01,Closed
2009,3/7/2010,25/08/2010,6/9/2010,150,0,150,Closed
2009,9/7/2010,27/08/2010,2/9/2010,172,0,172,Closed
2009,18/06/2010,27/08/2010,10/9/2010,41.61,0,41.61,Closed
2009,1/5/2010,30/08/2010,8/9/2010,655,0,655,Closed
2009,19/08/2010,3/9/2010,8/2/2011,414.75,0,414.75,Closed
2009,4/9/2010,6/9/2010,27/01/2011,863.76,0,863.76,Closed
2009,23/07/2010,6/9/2010,21/09/2010,1027.62,0,1027.62,Closed
2009,14/07/2010,6/9/2010,7/12/2010,928.32,0,928.32,Closed
2009,18/06/2010,6/9/2010,10/9/2010,169.84,0,169.84,Closed
2009,10/9/2010,12/9/2010,19/12/2010,606.8,0,606.8,Closed
2009,3/9/2010,16/09/2010,20/09/2010,84.84,0,84.84,Closed
2009,20/09/2010,21/09/2010,21/12/2010,250.01,0,250.01,Closed
2009,21/09/2010,21/09/2010,21/12/2010,250.01,0,250.01,Closed
2009,17/09/2010,21/09/2010,3/1/2011,250.01,0,250.01,Closed
2009,7/7/2010,16/09/2010,21/09/2010,101.8,0,101.8,Closed
2009,16/09/2010,23/09/2010,19/12/2010,250.01,0,250.01,Closed
2009,16/09/2010,23/09/2010,16/01/2011,250.01,0,250.01,Closed
2009,23/07/2010,17/09/2010,3/12/2010,5222.07,0,5222.07,Closed
2009,7/8/2010,20/09/2010,27/09/2010,768.1,0,768.1,Closed
2009,29/09/2010,29/09/2010,27/12/2010,469.55,0,469.55,Closed
2009,4/10/2010,4/10/2010,3/3/2011,250.01,0,250.01,Closed
2009,4/9/2010,30/09/2010,6/10/2010,181.64,0,181.64,Closed
2009,29/09/2010,5/10/2010,8/10/2010,202,0,202,Closed
2009,23/08/2010,8/10/2010,15/06/2011,473.01,0,473.01,Closed
2009,1/10/2010,11/10/2010,4/3/2011,250.01,0,250.01,Closed
2009,23/09/2010,7/10/2010,24/10/2010,330,0,330,Closed
2009,10/10/2010,12/10/2010,4/3/2011,250.01,0,250.01,Closed
2009,9/6/2010,8/10/2010,13/10/2010,1035,0,1035,Closed
2009,16/10/2010,18/10/2010,3/3/2011,391.8,0,391.8,Closed
2009,27/09/2010,19/10/2010,3/11/2010,125.53,0,125.53,Closed
2009,19/04/2010,20/10/2010,30/10/2010,283.15,0,283.15,Closed
2009,13/10/2010,27/10/2010,4/11/2010,267.45,0,267.45,Closed
2009,1/9/2010,27/10/2010,11/11/2010,375.62,0,375.62,Closed
2009,17/04/2010,3/11/2010,16/11/2010,1462.77,0,1462.77,Closed
2009,28/09/2010,15/10/2010,16/11/2010,1289.51,0,1289.51,Closed
2009,23/10/2010,8/11/2010,9/12/2010,1089,0,1089,Closed
2009,4/10/2010,11/11/2010,21/12/2010,1425.43,0,1425.43,Closed
2009,3/10/2010,16/11/2010,25/11/2010,375.56,0,375.56,Closed
2009,30/10/2010,22/11/2010,29/11/2010,670,0,670,Closed
2009,27/04/2010,30/11/2010,1/12/2010,299,0,299,Closed
2009,26/08/2010,26/11/2010,14/12/2010,703.38,0,703.38,Closed
2009,29/10/2010,2/12/2010,8/12/2010,357.3,0,357.3,Closed
2009,20/10/2010,30/12/2010,7/1/2011,270,0,270,Closed
2009,2/10/2010,4/1/2011,30/03/2011,919.48,0,919.48,Closed
2009,17/04/2010,5/1/2011,18/02/2011,1717.94,0,1717.94,Closed
2009,28/10/2010,13/01/2011,27/01/2011,66.41,0,66.41,Closed
2009,8/10/2010,13/01/2011,22/01/2011,82.93,0,82.93,Closed
2009,18/04/2010,20/01/2011,8/2/2011,873.85,0,873.85,Closed
2009,22/08/2010,21/01/2011,,0,0,0,Closed
2009,4/10/2010,24/01/2011,27/01/2011,653.75,0,653.75,Closed
2009,3/8/2010,2/2/2011,28/02/2011,494.9,0,494.9,Closed
2009,27/09/2010,2/2/2011,9/2/2011,840,0,840,Closed
2009,1/5/2010,7/2/2011,17/02/2011,191.82,0,191.82,Closed
2009,13/05/2010,10/2/2011,8/4/2011,1322.94,0,1322.94,Closed
2009,7/9/2010,14/02/2011,18/02/2011,356.21,0,356.21,Closed
2009,1/5/2010,25/02/2011,4/12/2011,426,0,426,Closed
2009,13/10/2010,1/3/2011,8/3/2011,944.63,0,944.63,Closed
2009,15/09/2010,1/3/2011,8/3/2011,160.34,0,160.34,Closed
2009,3/9/2010,9/7/2012,13/07/2012,846.47,0,846.47,Closed
2008,12/2/2007,6/3/2008,15/03/2008,109.69,0,109.69,Closed
2008,2/4/2008,9/7/2008,31/07/2008,699.38,0,699.38,Closed
2008,21/09/2007,23/07/2008,,0,0,0,Closed
2008,12/11/2008,10/2/2009,19/02/2009,4060.53,0,4060.53,Closed
2008,26/11/2008,26/11/2008,,0,0,0,Closed
2008,3/12/2008,4/12/2008,9/7/2009,1455,0,1455,Closed
2008,26/08/2008,27/11/2008,14/01/2009,3902.13,0,3902.13,Closed
2008,26/11/2008,9/12/2008,31/03/2009,1089.44,0,1089.44,Closed
2008,27/12/2008,29/12/2008,,0,0,0,Closed
2008,8/11/2008,6/1/2009,21/01/2009,1047.71,0,1047.71,Closed
2008,18/01/2009,21/01/2009,15/04/2009,10494.99,0,10494.99,Closed
2008,6/1/2009,22/01/2009,2/3/2009,14203.39,0,14203.39,Closed
2008,31/01/2009,2/2/2009,12/3/2009,1588.63,0,1588.63,Closed
2008,30/01/2009,2/2/2009,,0,0,0,Closed
2008,2/1/2009,5/2/2009,13/02/2009,302.5,0,302.5,Closed
2008,30/01/2009,12/2/2009,21/02/2009,130.28,0,130.28,Closed
2008,5/2/2009,6/2/2009,,0,0,0,Closed
2008,31/12/2008,16/02/2009,17/03/2009,1686.95,0,1686.95,Closed
2008,19/02/2009,19/02/2009,,0,0,0,Closed
2008,4/2/2009,24/02/2009,4/3/2009,215.54,0,215.54,Closed
